"","businesses.rating","businesses.name","businesses.is_closed","businesses.review_count","latitude","longitude","arts"
"1",4.5,"Tracy's Karate & Mixed Martial Arts Studios",FALSE,15,38.3533596831742,-121.938302282405,"Karate"
"2",4.5,"Audacious Muay Thai Academy",FALSE,10,38.3476585576581,-122.000629955225,"Muay Thai |&| Kickboxing |&| Self-defense Classes"
"3",5,"Happy Ocean Tai Chi Kung Fu Academy",FALSE,7,38.34666,-121.97316,"Chinese Martial Arts"
"4",5,"Campos Shaolin Kenpo Karate",FALSE,2,38.33512,-121.98396,"Karate"
"5",5,"Martial Arts Plus",FALSE,1,38.358912,-121.9896302,"Martial Arts"
"6",1,"The University of Kajukenbo",FALSE,1,38.35215,-121.97541,"Boxing |&| Karate |&| Trainers"
"7",5,"Thweatt Traditional Shotokan Karate-Do",FALSE,2,38.34666,-121.97316,"Karate"
"8",5,"Impulse PDR",FALSE,2,38.351968,-121.935622,"Self-defense Classes"
"9",4,"Humble Dragon Martial Arts",FALSE,1,38.35333,-121.93442,"Martial Arts"
"10",5,"American Taekwondo Academy",FALSE,2,38.3555145263672,-121.978996276855,"Taekwondo"
"11",4,"Maximum Fitness Vacaville",FALSE,56,38.357272,-121.990541,"Gyms |&| Trainers |&| Yoga"
